252	253	1
23	254	1
49	255	1
141	256	1
49	257	1
59	258	1
10	259	1
59	260	1
75	261	1
38	262	1
218	263	1
44	264	1
116	265	1
49	266	1
59	267	1
40	268	1
59	269	1
1	270	1
83	271	1
1	272	1
83	273	1
46	274	1
23	275	1
81	276	1
277	278	1
97	279	1
40	280	1
277	281	1
282	283	1
3	284	1
97	285	1
180	286	1
287	288	1
218	289	1
23	290	1
175	291	1
40	292	1
293	294	1
10	295	1
40	296	1
116	297	1
75	298	1
70	299	1
49	300	1
31	301	1
97	302	1
303	304	1
77	305	1
33	306	1
143	307	1
40	308	1
46	309	1
10	310	1
40	128	1
311	312	1
8	313	1
218	314	1
81	315	1
97	316	1
20	317	1
83	318	1
8	319	1
90	320	1
156	321	1
25	322	1
18	323	1
97	324	1
218	325	1
134	326	1
311	327	1
53	328	1
33	329	1
49	244	1
184	330	1
40	331	1
180	332	1
175	333	1
334	186	1
40	335	1
143	336	1
10	337	1
75	338	1
339	340	1
33	341	1
143	342	1
75	343	1
180	344	1
46	345	1
1	346	1
147	347	1
75	348	1
141	349	1
194	350	1
112	351	1
1	352	1
33	353	1
10	354	1
355	356	1
10	357	1
53	358	1
70	288	1
23	359	1
38	360	1
175	361	1
25	362	1
173	363	1
116	364	1
81	365	1
182	366	1
1	367	1
81	368	1
116	369	1
173	370	1
371	372	1
12	373	1
287	374	1
173	375	1
49	376	1
46	377	1
156	378	1
49	379	1
1	380	1
159	381	1
46	382	1
20	383	1
83	119	1
116	384	1
83	385	1
1	386	1
387	388	1
389	390	1
75	391	1
38	392	1
31	393	1
83	394	1
81	395	1
12	396	1
33	397	1
46	398	1
81	399	1
1	400	1
29	401	1
402	54	1
137	403	1
33	404	1
90	405	1
143	406	1
1	379	1
371	407	1
277	408	1
75	409	1
33	410	1
91	411	1
137	412	1
33	413	1
31	414	1
143	415	1
1	416	1
33	417	1
33	283	1
164	418	1
77	419	1
112	420	1
55	154	1
143	421	1
387	422	1
75	423	1
31	424	1
425	426	1
116	427	1
428	429	1
218	430	1
77	431	1
116	432	1
75	433	1
10	434	1
81	435	1
218	436	1
59	437	1
59	438	1
143	439	1
12	440	1
31	441	1
194	442	1
1	443	1
49	162	1
81	444	1
143	445	1
83	446	1
75	447	1
40	448	1
156	449	1
44	450	1
49	451	1
81	452	1
33	453	1
46	454	1
355	455	1
277	456	1
59	457	1
458	154	1
59	459	1
156	460	1
1	461	1
462	463	1
25	243	1
218	464	1
44	465	1
218	466	1
147	467	1
49	468	1
180	469	1
14	470	1
287	471	1
44	472	1
81	473	1
97	474	1
91	475	1
137	476	1
12	477	1
49	478	1
25	479	1
134	480	1
10	481	1
29	305	1
44	482	1
97	483	1
10	484	1
156	485	1
287	486	1
339	487	1
218	488	1
14	489	1
59	490	1
75	491	1
75	492	1
83	292	1
156	493	1
355	494	1
143	495	1
25	496	1
83	497	1
1	498	1
25	499	1
1	500	1
143	253	1
40	501	1
502	60	1
134	503	1
23	504	1
49	505	1
18	506	1
81	265	1
31	507	1
478	508	1
137	509	1
53	510	1
75	511	1
175	512	1
1	340	1
156	513	1
156	514	1
81	515	1
31	516	1
517	518	1
33	519	1
173	520	1
97	521	1
175	522	1
49	523	1
175	524	1
31	525	1
81	526	1
173	527	1
77	528	1
10	57	1
23	529	1
173	530	1
33	531	1
143	532	1
425	533	1
534	535	1
1	222	1
277	536	1
147	537	1
173	538	1
59	539	1
44	540	1
134	541	1
49	542	1
180	426	1
53	543	1
31	544	1
70	545	1
31	546	1
97	547	1
1	548	1
46	549	1
175	550	1
95	551	1
116	552	1
1	553	1
66	374	1
81	102	1
3	554	1
10	555	1
97	556	1
46	557	1
33	558	1
137	559	1
53	560	1
31	561	1
1	562	1
75	563	1
83	323	1
564	565	1
566	535	1
112	567	1
46	568	1
218	569	1
18	305	1
55	570	1
10	571	1
10	572	1
355	573	1
277	574	1
49	575	1
23	576	1
577	429	1
20	578	1
23	579	1
334	580	1
25	581	1
49	495	1
170	582	1
83	583	1
112	584	1
141	585	1
3	586	1
81	587	1
83	588	1
112	589	1
46	590	1
55	591	1
218	592	1
1	593	1
175	118	1
29	594	1
83	595	1
83	596	1
156	597	1
70	598	1
293	599	1
175	600	1
75	36	1
112	601	1
156	602	1
1	603	1
175	58	1
90	604	1
112	605	1
75	606	1
180	607	1
194	608	1
173	609	1
91	610	1
141	144	1
1	611	1
277	612	1
613	614	1
59	615	1
180	616	1
97	617	1
175	383	1
478	618	1
116	619	1
75	620	1
23	621	1
81	513	1
77	622	1
38	623	1
173	624	1
83	625	1
53	421	1
1	626	1
81	627	1
143	628	1
182	629	1
143	630	1
173	631	1
23	632	1
175	633	1
97	634	1
29	42	1
1	635	1
59	636	1
10	637	1
1	638	1
1	639	1
10	640	1
23	641	1
180	600	1
194	347	1
112	642	1
1	643	1
10	644	1
90	645	1
218	646	1
218	411	1
218	647	1
83	648	1
143	649	1
97	650	1
277	651	1
10	652	1
156	653	1
31	654	1
655	228	1
248	656	1
75	657	1
1	658	1
59	150	1
112	659	1
1	660	1
661	662	1
40	663	1
159	664	1
12	665	1
97	666	1
33	667	1
46	668	1
218	669	1
40	670	1
44	671	1
355	672	1
81	673	1
277	674	1
10	675	1
83	666	1
86	676	1
1	677	1
282	678	1
143	679	1
23	680	1
77	681	1
173	682	1
44	683	1
143	684	1
81	685	1
277	686	1
29	687	1
81	688	1
97	689	1
23	110	1
12	273	1
55	653	1
175	690	1
10	691	1
53	692	1
180	693	1
25	421	1
29	694	1
1	695	1
46	696	1
697	698	1
478	366	1
699	641	1
33	700	1
75	94	1
173	256	1
40	701	1
53	702	1
44	703	1
10	704	1
116	705	1
706	707	1
75	129	1
91	708	1
10	709	1
248	710	1
10	711	1
44	471	1
33	712	1
97	546	1
282	713	1
75	714	1
55	715	1
10	305	1
44	716	1
156	501	1
218	717	1
8	718	1
112	719	1
81	720	1
194	489	1
1	721	1
137	722	1
31	723	1
1	724	1
218	318	1
277	725	1
282	726	1
46	727	1
173	728	1
53	729	1
175	730	1
97	496	1
33	731	1
293	60	1
10	732	1
218	733	1
81	676	1
49	734	1
31	735	1
46	736	1
75	143	1
143	341	1
97	737	1
59	738	1
23	739	1
44	106	1
44	400	1
97	740	1
104	741	1
23	742	1
55	743	1
75	744	1
49	745	1
33	746	1
182	692	1
83	747	1
29	748	1
31	749	1
14	653	1
44	750	1
387	749	1
173	751	1
97	752	1
18	753	1
75	754	1
75	755	1
33	756	1
10	437	1
18	757	1
137	758	1
196	739	1
1	759	1
159	760	1
127	761	1
3	762	1
763	764	1
33	765	1
1	766	1
10	767	1
478	768	1
8	769	1
44	770	1
77	771	1
33	772	1
31	773	1
31	774	1
59	653	1
44	775	1
40	776	1
339	777	1
53	778	1
10	779	1
780	444	1
31	781	1
112	782	1
25	783	1
137	63	1
784	411	1
59	785	1
175	68	1
387	786	1
23	787	1
389	788	1
40	789	1
790	791	1
40	792	1
75	474	1
137	793	1
75	794	1
1	520	1
95	795	1
44	796	1
49	797	1
46	798	1
77	799	1
134	800	1
97	801	1
66	802	1
156	251	1
49	803	1
55	683	1
1	804	1
218	805	1
59	806	1
8	807	1
173	808	1
116	809	1
134	499	1
55	810	1
1	811	1
153	350	1
70	791	1
81	521	1
1	419	1
1	812	1
20	813	1
706	456	1
184	757	1
156	814	1
23	815	1
112	816	1
81	110	1
59	623	1
81	817	1
44	493	1
86	818	1
194	528	1
83	819	1
1	820	1
425	565	1
218	821	1
173	822	1
81	823	1
33	824	1
1	825	1
143	826	1
53	827	1
46	828	1
1	428	1
829	830	1
116	831	1
218	832	1
252	833	1
83	834	1
218	591	1
534	835	1
40	836	1
1	837	1
81	838	1
38	839	1
175	840	1
44	841	1
40	842	1
218	843	1
1	356	1
86	844	1
173	845	1
81	846	1
31	847	1
534	848	1
29	849	1
49	850	1
8	533	1
134	851	1
852	853	1
33	854	1
3	855	1
371	263	1
1	856	1
75	857	1
12	858	1
784	859	1
33	860	1
49	861	1
77	100	1
252	862	1
75	863	1
12	864	1
339	865	1
83	866	1
170	867	1
86	868	1
10	869	1
33	870	1
871	872	1
1	873	1
46	874	1
40	875	1
81	876	1
134	877	1
20	878	1
38	879	1
23	880	1
143	881	1
3	882	1
31	883	1
287	884	1
81	885	1
886	887	1
293	888	1
1	889	1
10	890	1
1	891	1
81	892	1
81	893	1
18	641	1
175	894	1
180	820	1
1	895	1
387	896	1
897	898	1
143	899	1
137	900	1
59	901	1
1	902	1
277	903	1
1	904	1
905	906	1
97	907	1
44	908	1
277	909	1
81	910	1
104	39	1
143	809	1
116	911	1
25	912	1
156	913	1
355	179	1
33	914	1
83	487	1
8	915	1
83	916	1
53	917	1
55	918	1
46	919	1
134	763	1
33	920	1
1	921	1
23	922	1
49	923	1
81	924	1
402	925	1
23	926	1
83	927	1
59	928	1
3	929	1
905	930	1
42	931	1
53	932	1
33	933	1
53	934	1
387	935	1
137	936	1
81	937	1
277	78	1
458	771	1
10	938	1
23	939	1
1	940	1
8	941	1
33	942	1
252	943	1
44	944	1
287	945	1
25	946	1
458	684	1
81	129	1
25	947	1
159	603	1
311	948	1
10	346	1
81	949	1
81	950	1
173	841	1
143	951	1
1	776	1
75	952	1
29	953	1
46	954	1
46	955	1
1	956	1
147	957	1
59	958	1
33	959	1
31	960	1
8	893	1
1	961	1
173	962	1
49	154	1
282	963	1
18	964	1
40	965	1
18	633	1
70	966	1
75	967	1
46	968	1
277	969	1
97	970	1
1	971	1
972	236	1
194	973	1
170	974	1
282	975	1
55	976	1
44	977	1
164	352	1
81	978	1
979	506	1
12	717	1
40	980	1
59	981	1
8	982	1
116	983	1
75	215	1
29	984	1
173	985	1
175	986	1
81	987	1
143	988	1
502	764	1
70	903	1
70	989	1
12	552	1
33	990	1
112	991	1
86	578	1
147	992	1
49	858	1
75	993	1
83	994	1
31	995	1
996	997	1
49	998	1
33	999	1
31	1000	1
31	1001	1
44	1002	1
49	1003	1
175	1004	1
1	1005	1
33	1006	1
277	1007	1
33	1008	1
81	484	1
137	1009	1
10	1010	1
97	1011	1
184	228	1
40	546	1
10	1012	1
83	60	1
8	1013	1
55	1014	1
29	1015	1
70	643	1
137	1016	1
517	1017	1
81	1018	1
173	1019	1
33	1020	1
59	1021	1
29	1022	1
1023	1024	1
170	1025	1
661	872	1
25	1026	1
31	1027	1
40	1028	1
996	533	1
1029	1030	1
91	311	1
218	1031	1
173	643	1
46	1032	1
49	349	1
59	1033	1
1	1034	1
16	1035	1
23	1036	1
97	1037	1
29	1038	1
40	1039	1
252	495	1
12	138	1
10	830	1
175	1040	1
55	555	1
18	1041	1
175	1042	1
18	1043	1
23	1044	1
116	1045	1
156	1046	1
112	1047	1
38	1048	1
248	1049	1
10	1050	1
90	1051	1
40	87	1
97	1052	1
44	1053	1
40	1054	1
246	431	1
44	1055	1
44	1056	1
1	1057	1
31	1058	1
44	1059	1
20	1060	1
55	347	1
55	1061	1
31	1062	1
46	1063	1
49	635	1
1	1064	1
1065	584	1
55	1066	1
218	1067	1
23	1068	1
53	1069	1
1	1070	1
1071	1072	1
1	1073	1
137	1074	1
40	1075	1
55	1076	1
49	1077	1
566	1078	1
282	1079	1
143	629	1
173	1080	1
1	1081	1
3	1082	1
70	1083	1
44	1084	1
75	1085	1
141	278	1
81	1086	1
1087	912	1
116	193	1
31	1088	1
402	684	1
49	1089	1
784	1090	1
40	1091	1
40	882	1
18	1092	1
134	1093	1
33	1094	1
75	1095	1
53	1096	1
10	1097	1
81	1098	1
46	1099	1
25	1100	1
10	1101	1
10	1102	1
18	1103	1
12	1104	1
46	1105	1
1	1106	1
282	1107	1
116	1108	1
10	786	1
10	1109	1
33	1110	1
371	1111	1
83	570	1
164	995	1
5	1112	1
517	1113	1
33	1114	1
40	1115	1
97	319	1
97	1116	1
1	1117	1
49	1118	1
29	1119	1
81	1120	1
156	1121	1
29	1122	1
1	1123	1
143	1124	1
10	1125	1
83	1126	1
8	629	1
31	610	1
49	1065	1
40	1127	1
1128	925	1
517	1129	1
180	1130	1
116	1131	1
44	1132	1
49	1133	1
25	532	1
1	1134	1
53	873	1
180	962	1
49	1135	1
3	1136	1
170	898	1
40	81	1
81	512	1
112	399	1
1137	1138	1
218	1139	1
40	1098	1
1	1140	1
277	469	1
31	278	1
156	1141	1
218	1142	1
83	1143	1
180	1144	1
83	998	1
16	210	1
143	1145	1
53	1146	1
277	1147	1
31	1148	1
8	607	1
175	1149	1
218	1150	1
1151	1152	1
33	1153	1
33	1154	1
213	1155	1
1	1156	1
75	1157	1
10	1158	1
137	1159	1
116	499	1
18	1160	1
29	1161	1
31	1162	1
40	516	1
23	1163	1
20	1164	1
1	1165	1
112	1166	1
38	1167	1
137	1168	1
23	1169	1
55	534	1
104	1170	1
29	1171	1
59	1172	1
55	1173	1
18	685	1
44	1174	1
55	1055	1
311	1175	1
1137	350	1
1	1176	1
44	869	1
25	1177	1
282	1178	1
23	822	1
218	1179	1
8	459	1
156	1180	1
75	1181	1
14	176	1
8	1182	1
49	142	1
1183	456	1
180	1184	1
131	1185	1
277	946	1
116	1186	1
33	1174	1
81	251	1
10	1187	1
81	1188	1
97	1189	1
1	1190	1
159	1191	1
282	633	1
173	1192	1
44	1193	1
116	1194	1
213	1081	1
1195	1139	1
18	1196	1
780	1197	1
8	1198	1
18	1031	1
182	1199	1
81	72	1
23	723	1
29	661	1
49	1200	1
97	1201	1
83	1202	1
81	1203	1
29	115	1
59	1204	1
12	1205	1
1	1206	1
44	1207	1
75	398	1
1023	209	1
1208	58	1
1209	1122	1
182	334	1
75	1210	1
40	1211	1
49	1212	1
29	1213	1
1	1214	1
141	975	1
1215	1216	1
164	1217	1
287	1004	1
12	1218	1
1209	456	1
218	1219	1
175	1220	1
5	179	1
97	1221	1
116	1222	1
36	141	1
134	1223	1
44	704	1
70	1224	1
38	598	1
49	1220	1
218	1040	1
40	560	1
29	1225	1
55	1226	1
1	1227	1
40	1228	1
83	664	1
112	1229	1
33	1230	1
425	1231	1
1	1232	1
53	178	1
218	684	1
44	1233	1
55	1234	1
31	137	1
31	1235	1
1	105	1
218	123	1
12	1236	1
81	900	1
8	1237	1
180	1238	1
83	1239	1
40	1240	1
83	1241	1
10	1242	1
1	1243	1
425	1244	1
75	1245	1
218	1173	1
59	1246	1
23	1247	1
44	1248	1
55	1172	1
104	1249	1
141	1250	1
661	1251	1
767	1060	1
49	1252	1
46	1253	1
10	1254	1
29	1255	1
49	1256	1
46	1257	1
40	1258	1
1	1259	1
277	1043	1
38	735	1
478	1260	1
81	361	1
49	432	1
31	1261	1
143	1262	1
134	785	1
40	1263	1
31	1264	1
81	1265	1
44	1266	1
180	1113	1
23	1147	1
40	129	1
355	1267	1
10	1268	1
86	1269	1
218	1270	1
77	1271	1
425	118	1
282	1043	1
112	1272	1
95	1273	1
533	1274	1
75	1275	1
53	534	1
277	1276	1
131	1277	1
143	1278	1
33	373	1
1	1279	1
75	922	1
25	1017	1
10	1280	1
75	769	1
99	1281	1
12	1282	1
90	1283	1
1284	1262	1
175	1285	1
55	1286	1
81	844	1
20	1287	1
46	1288	1
59	1289	1
10	809	1
311	1290	1
277	1291	1
83	684	1
40	1292	1
180	1293	1
97	1294	1
104	537	1
33	1124	1
173	967	1
81	1295	1
81	1296	1
3	1297	1
44	1298	1
44	177	1
905	831	1
40	1299	1
77	1300	1
1	1301	1
86	1302	1
33	1303	1
33	1304	1
180	1305	1
182	1143	1
8	1306	1
49	1307	1
46	34	1
1308	1185	1
49	1309	1
173	401	1
44	1310	1
1	1311	1
10	1312	1
40	1313	1
1	1314	1
218	1315	1
355	392	1
252	1316	1
31	262	1
59	1317	1
143	819	1
655	1318	1
173	578	1
8	411	1
173	762	1
44	1319	1
196	1320	1
97	1321	1
12	1092	1
33	1322	1
116	390	1
97	1323	1
780	1324	1
83	1325	1
137	100	1
23	1326	1
31	1327	1
116	1328	1
112	1329	1
44	1330	1
1297	1220	1
70	1331	1
143	1332	1
59	1333	1
77	242	1
277	971	1
10	848	1
31	1334	1
81	1335	1
29	1336	1
10	1337	1
277	1338	1
83	1339	1
173	1340	1
180	456	1
75	1341	1
44	882	1
661	1342	1
458	1155	1
44	1222	1
175	581	1
218	1343	1
12	1344	1
252	1345	1
252	390	1
1346	1347	1
33	271	1
355	1348	1
20	149	1
425	1349	1
31	585	1
75	1350	1
1351	1352	1
40	1353	1
763	1354	1
59	271	1
38	1355	1
1356	831	1
248	768	1
49	1357	1
1	457	1
10	737	1
387	1358	1
81	1359	1
1	1360	1
40	1361	1
661	1362	1
8	165	1
25	399	1
1	213	1
116	1363	1
59	1364	1
20	962	1
25	204	1
83	1365	1
287	1051	1
31	210	1
134	1366	1
81	1367	1
1	1368	1
387	1369	1
55	1370	1
44	1371	1
218	1372	1
12	865	1
180	1373	1
1374	1024	1
31	1375	1
53	1376	1
124	1377	1
1	1378	1
86	1379	1
282	1380	1
173	97	1
31	1381	1
40	1382	1
81	1383	1
44	1384	1
40	348	1
116	1385	1
533	1386	1
116	1387	1
75	1388	1
116	330	1
184	236	1
59	879	1
277	1389	1
10	862	1
137	85	1
277	330	1
75	1390	1
8	1391	1
1	1392	1
12	1393	1
42	99	1
97	1394	1
1	1395	1
184	891	1
53	1396	1
979	1397	1
25	1127	1
90	1398	1
1	1399	1
10	678	1
1	1400	1
31	1401	1
70	670	1
425	1154	1
75	1402	1
661	912	1
1	1155	1
83	1403	1
425	1404	1
277	1045	1
23	1405	1
1	1406	1
31	1407	1
141	1014	1
1	1408	1
979	431	1
55	1409	1
49	1410	1
1	1411	1
1137	1412	1
29	1413	1
18	1414	1
75	1415	1
303	707	1
83	1389	1
156	1416	1
1417	1418	1
134	1419	1
124	454	1
1	646	1
25	1045	1
116	1420	1
44	1421	1
996	1422	1
3	1423	1
1424	733	1
44	1425	1
20	1426	1
20	1427	1
44	1023	1
387	514	1
23	227	1
31	1428	1
10	1429	1
180	782	1
175	1430	1
143	427	1
287	790	1
1	1431	1
116	1432	1
137	1433	1
81	1434	1
23	1435	1
137	273	1
75	1436	1
75	306	1
38	1437	1
18	1438	1
31	1439	1
1	1440	1
1	1441	1
40	1442	1
1	1443	1
156	1444	1
1	966	1
8	1333	1
75	1445	1
44	1446	1
8	1447	1
97	1448	1
23	1449	1
70	589	1
143	1450	1
31	1451	1
252	1452	1
97	541	1
53	1453	1
49	68	1
40	1454	1
1	1455	1
1	1456	1
44	538	1
97	1457	1
23	1231	1
46	1458	1
46	166	1
99	1459	1
33	1460	1
218	1461	1
23	1462	1
59	1463	1
8	1464	1
97	1465	1
23	669	1
44	870	1
10	1466	1
182	1260	1
175	1467	1
49	113	1
277	1468	1
46	1469	1
458	1219	1
25	1470	1
97	769	1
81	222	1
1	1471	1
81	460	1
44	1472	1
10	1473	1
180	1474	1
104	1475	1
1	1476	1
355	1477	1
23	1478	1
1	1479	1
1	1480	1
31	1481	1
1	1482	1
75	564	1
55	1483	1
182	1277	1
3	53	1
173	1484	1
97	1485	1
23	1215	1
248	1486	1
1297	1487	1
81	1488	1
1151	1198	1
14	1489	1
897	506	1
339	497	1
137	1490	1
173	1491	1
1	1492	1
29	1493	1
46	1494	1
156	1495	1
25	74	1
116	51	1
112	1496	1
23	1497	1
81	1498	1
49	903	1
23	413	1
1499	1043	1
1	1177	1
134	1500	1
23	122	1
53	1282	1
55	1501	1
25	1502	1
12	1503	1
277	405	1
339	184	1
44	1504	1
282	1505	1
31	1506	1
46	169	1
20	1028	1
293	167	1
40	1507	1
1	1508	1
53	189	1
18	1475	1
59	493	1
75	1509	1
20	1510	1
31	329	1
10	1511	1
81	1103	1
31	1043	1
1	136	1
18	1512	1
8	1513	1
33	1514	1
75	192	1
389	925	1
517	1515	1
20	1516	1
57	1517	1
159	1518	1
33	1519	1
10	1520	1
29	1521	1
75	1522	1
86	1018	1
287	1523	1
70	1457	1
182	279	1
655	179	1
12	1524	1
31	1525	1
44	1526	1
23	1527	1
143	1528	1
83	1529	1
1181	912	1
12	1530	1
156	957	1
1	1531	1
1137	1145	1
31	1532	1
46	1533	1
44	806	1
1	1534	1
187	1535	1
10	1536	1
29	1537	1
1538	1539	1
81	1540	1
31	624	1
10	1541	1
83	591	1
44	151	1
77	1542	1
40	1161	1
194	1543	1
75	1544	1
83	1545	1
8	543	1
339	7	1
33	1546	1
156	1292	1
159	1259	1
143	1030	1
164	1547	1
180	144	1
18	1548	1
40	464	1
53	1013	1
31	1549	1
53	1550	1
20	895	1
127	1551	1
31	1552	1
277	1553	1
44	1554	1
175	675	1
59	1555	1
387	1172	1
143	488	1
40	1556	1
10	1557	1
180	684	1
31	1558	1
137	1559	1
49	1560	1
81	1561	1
112	1562	1
1	1563	1
55	1564	1
1	1565	1
1566	1216	1
1566	1567	1
996	1568	1
116	1569	1
40	933	1
134	1570	1
36	1571	1
23	1572	1
1573	1335	1
53	797	1
10	274	1
81	647	1
175	1574	1
147	1575	1
1	1576	1
75	981	1
137	832	1
55	1185	1
75	1577	1
40	1578	1
75	302	1
287	1579	1
20	1580	1
1	1581	1
44	125	1
97	1582	1
355	1583	1
18	1584	1
40	796	1
218	1585	1
3	1586	1
70	1587	1
29	1588	1
173	1589	1
42	441	1
97	922	1
46	1590	1
282	1591	1
218	1155	1
8	1592	1
355	8	1
1	1593	1
10	202	1
97	1594	1
387	1595	1
387	1596	1
156	1597	1
59	52	1
83	154	1
182	31	1
40	859	1
104	1598	1
75	1599	1
23	971	1
31	1600	1
46	588	1
97	1601	1
143	1602	1
55	1603	1
29	1604	1
55	263	1
10	523	1
40	1605	1
49	1606	1
23	933	1
59	1607	1
81	1608	1
83	1609	1
83	315	1
116	575	1
23	1610	1
1	1611	1
44	1612	1
180	695	1
533	1613	1
23	1614	1
175	1615	1
170	1477	1
8	1616	1
10	1617	1
1297	186	1
81	1618	1
81	1619	1
112	1620	1
55	1621	1
44	1622	1
81	575	1
49	1007	1
143	391	1
77	1559	1
180	692	1
1424	74	1
143	1623	1
577	190	1
77	1245	1
194	155	1
75	945	1
564	1222	1
282	946	1
53	500	1
905	925	1
355	1525	1
23	1624	1
173	676	1
655	1625	1
70	1626	1
194	1627	1
1	894	1
70	1628	1
46	1117	1
81	1629	1
972	1630	1
1181	352	1
1	1631	1
97	1632	1
8	1633	1
218	1634	1
31	1635	1
124	1636	1
49	1637	1
97	1638	1
143	1639	1
12	361	1
387	802	1
23	1049	1
156	1640	1
99	522	1
90	716	1
83	1155	1
86	1641	1
49	1233	1
3	1642	1
23	1643	1
55	1048	1
1	743	1
194	882	1
38	1644	1
55	135	1
218	1645	1
40	1646	1
55	1231	1
1647	1648	1
33	1649	1
31	543	1
425	1430	1
29	1650	1
173	1651	1
156	893	1
49	1652	1
355	288	1
277	428	1
282	1553	1
1	1653	1
248	1654	1
180	444	1
44	327	1
10	1655	1
1	1540	1
173	1033	1
156	1656	1
33	523	1
218	1657	1
180	54	1
97	493	1
46	930	1
97	458	1
1	1658	1
20	221	1
44	6	1
97	1659	1
10	1660	1
387	623	1
116	1661	1
180	330	1
59	523	1
277	1662	1
1137	1663	1
33	1664	1
46	1665	1
49	1552	1
38	1666	1
10	1667	1
29	1668	1
164	1299	1
143	1669	1
49	632	1
10	1479	1
699	848	1
143	1670	1
77	664	1
1	1671	1
8	1672	1
20	1633	1
53	1673	1
23	1674	1
143	1675	1
156	1466	1
44	1676	1
40	1677	1
20	7	1
29	1678	1
23	1679	1
1	1680	1
59	1681	1
40	434	1
40	1682	1
277	1683	1
25	323	1
175	1684	1
33	135	1
83	749	1
1	1685	1
8	1686	1
77	572	1
10	1687	1
1	1688	1
49	1136	1
1195	1523	1
121	1013	1
112	1689	1
1	321	1
59	1690	1
90	1691	1
31	253	1
156	1692	1
1	1693	1
75	1694	1
29	1695	1
23	1696	1
31	207	1
10	1697	1
81	1698	1
81	1699	1
31	851	1
8	1700	1
31	227	1
44	669	1
14	1145	1
55	1701	1
81	1702	1
425	1703	1
1	1704	1
143	1705	1
81	1706	1
77	1707	1
20	1708	1
387	1709	1
90	822	1
10	1710	1
829	1711	1
156	1301	1
20	1712	1
31	1713	1
147	1714	1
97	1443	1
97	610	1
40	1715	1
46	1716	1
180	572	1
1	1717	1
29	1718	1
143	1719	1
40	1720	1
40	530	1
180	1189	1
23	1721	1
10	1722	1
116	1605	1
53	1723	1
44	1724	1
55	1725	1
143	137	1
49	1726	1
137	1040	1
10	1727	1
1	1728	1
156	1729	1
141	1730	1
143	632	1
387	1731	1
97	1732	1
55	1733	1
20	230	1
141	1734	1
25	1735	1
20	1736	1
8	1737	1
218	1738	1
81	1739	1
116	1740	1
112	1741	1
59	1487	1
164	1742	1
83	1743	1
20	1744	1
31	1745	1
1	1746	1
478	1747	1
1	1748	1
33	1267	1
655	58	1
1297	1749	1
1	678	1
12	1750	1
59	918	1
533	1751	1
10	220	1
116	11	1
59	1574	1
213	930	1
46	1074	1
97	1752	1
97	711	1
81	349	1
218	1753	1
1087	1754	1
44	1223	1
387	1755	1
425	1262	1
218	1572	1
18	456	1
75	1756	1
31	1757	1
175	1491	1
143	429	1
10	90	1
40	566	1
156	299	1
10	1319	1
46	1721	1
156	1758	1
1	1759	1
23	1760	1
213	1761	1
116	572	1
40	1762	1
44	1763	1
23	1764	1
20	1623	1
33	1765	1
25	411	1
18	1766	1
75	1098	1
131	1030	1
49	1004	1
184	846	1
70	1767	1
194	1768	1
180	333	1
77	1769	1
1	1770	1
175	597	1
143	142	1
116	41	1
31	1771	1
180	1772	1
517	197	1
175	1726	1
12	1773	1
180	1774	1
