YLR403W	0.00253707724286
YIL101C	0.00187182502841
YML007W	0.00157188496327
YDR259C	0.00156621502534
YKL032C	0.0010638090573
YPL075W	0.00102876187078
YDR253C	0.000878256547757
YIR018W	0.00086103881545
YBR049C	0.000822602290095
YDL005C	0.00080979621073
YCR084C	0.000808286576177
YBR083W	0.000798278411927
YOR110W	0.000612704201565
YOR174W	0.000508592940055
YNL216W	0.000472654851125
YDR463W	0.00046544075384
YNL103W	0.000453251994539
YJR127C	0.000427646793644
YHR084W	0.000384869350844
YJL127C	0.000384211309803
YDR207C	0.000370790110736
YDR448W	0.000352533448606
YGR252W	0.000324047973792
YKL015W	0.000304511791633
YDL170W	0.000267497080622
YLR176C	0.000251410310636
YPL254W	0.000244695666802
YMR037C	0.000243214520486
