YLR403W	0.361129905277
YIL101C	0.209912043302
YJL127C	0.198917456022
YDR259C	0.190290933694
YDL005C	0.165764546685
YNL216W	0.148680649526
YGR252W	0.146143437077
YOR110W	0.145297699594
YBR049C	0.140223274696
YIL131C	0.133626522327
YOR174W	0.126353179973
YPR086W	0.123646820027
YPL075W	0.115696887686
YDR463W	0.102334235453
YLR176C	0.0999661705007
YIL036W	0.0997970230041
YML007W	0.09100135318
YDR392W	0.0884641407307
YDR207C	0.0881258457375
YGL073W	0.0788227334235
YIR018W	0.0762855209743
YER159C	0.0757780784844
YCR084C	0.075101488498
YDL170W	0.0730717185386
YLR071C	0.0690121786198
YDR253C	0.0686738836265
YPL254W	0.0686738836265
YOL148C	0.0686738836265
